0.999999000090438,2.34545932552781e-19,9.9982113192635e-13,0.00990069783769942,0,0
0.999999461811482,1.87709702706194e-19,1.01264500096098e-12,0.00535132620748899,0,0
0.999999992561571,1.58790393979687e-19,1.04959898359871e-12,7.43823950695723e-05,0,0
0.999999995072582,1.27322488129574e-19,1.1073637539633e-12,4.92745733748269e-05,0,0
0.999999925608735,9.89429204788468e-20,1.18755558662167e-12,0.000742487692567672,0,0
0.999997213248958,7.62347131693539e-20,1.29016960085818e-12,0.00683291159994953,0,0
0.999448001611835,5.86547039321312e-20,1.41354770757142e-12,0.00583620017862753,0,0
0.956688951176296,4.47143707797957e-20,1.55918429023658e-12,0.00344883216395491,0,0
0.163502142691559,3.42419038156147e-20,1.72593080719512e-12,0.00224918397401798,0,0
0.0104662869224382,2.73121420700576e-20,1.91038546155803e-12,0.0019206820893957,0,0
0.00782018992593909,2.28061412568243e-20,2.10752834756024e-12,0.00205289988399954,0,0
0.0222088084972279,1.95386758261311e-20,2.31117301543805e-12,0.00240663153960754,0,0
0.119507720163463,1.71351330005688e-20,2.50913977969468e-12,0.00292923723824404,0,0
0.38902041209712,1.51402303730924e-20,2.70589007886427e-12,0.00342971745245372,0,0
0.57574704196327,1.33090215384509e-20,2.9071053959697e-12,0.00360490678448268,0,0
0.489248176317833,1.15481075689985e-20,3.11661930121221e-12,0.00339287518847351,0,0
0.299547546657951,9.95952358377134e-21,3.33755401281272e-12,0.00309296001890623,0,0
0.216239302982083,8.64714060940725e-21,3.5740203106746e-12,0.0029643115797996,0,0
0.241398545403102,7.59798171143401e-21,3.83309634424224e-12,0.00301436043642043,0,0
0.316156779916258,6.70957409765498e-21,4.11533615503504e-12,0.00312570332723493,0,0
0.36988883360617,5.94009103436427e-21,4.43916902973976e-12,0.00318324668309641,0,0
0.358819982614876,5.24523071836819e-21,4.80888711782494e-12,0.00315220666664909,0,0
0.315404373949415,4.62017435163289e-21,5.23391678863466e-12,0.00308797684511996,0,0
0.284787144869348,4.07543133043356e-21,5.7330438574403e-12,0.00305469308753991,0,0
0.290715445118253,3.60906258312647e-21,6.32869660814487e-12,0.00308132506298158,0,0
0.317873853541365,3.20683355333147e-21,7.0538671049302e-12,0.00313801798412476,0,0
0.330369756693638,2.85105391839962e-21,7.94637772888464e-12,0.00317420118711287,0,0
0.310082620977774,2.53106560559382e-21,9.04364262140325e-12,0.00317449044164122,0,0
0.275818336329929,2.24758558948377e-21,1.04127107962581e-11,0.00317428948520886,0,0
