0,7.7,912.34756705096,782.966844143617,7.2,-5.95123852738777,5.37615311035645
0,7.75676587296377,918.485075399473,782.80862345393,7.18699294528992,-5.50828232302706,5.37616855498313
0,7.81269841256767,924.529816929171,782.652790417999,7.15017636689226,-4.83598539111901,5.37618401619721
0,7.86767857120428,930.496062392276,782.499671948579,7.09285714320506,-3.98540366471265,5.37619949394703
0,7.92158730125975,936.398085898513,782.349594958441,7.01834215236766,-3.00759307415052,5.37621498818094
0,7.97430555511405,942.250164682349,782.202886360377,6.92993827260442,-1.95360955134506,5.37623049884728
0,8.02571428515309,948.066578743654,782.059873067157,6.83095238223577,-0.874509028919661,5.37624602589439
0,8.07569444377081,953.861610362982,781.920881991534,6.72469135962279,0.178652560647248,5.37626156927062
0,8.12412698336266,959.649543491265,781.786240046253,6.61446208299601,1.15481928663579,5.37627712892431
0,8.17089285630728,965.444663015788,781.656274144107,6.50357143061671,2.00293521656294,5.3762927048038
0,8.21587301497772,971.261253900311,781.531311197906,6.39532628081274,2.67194441666105,5.37630829685745
0,8.25894841177368,977.113600199321,781.411678120383,6.2930335118725,3.11079095583139,5.37632390503359
0,8.29999999912249,983.015983948764,781.297701824197,6.20000000186529,3.26841890436269,5.37633952928056
0,8.34148148052792,989.064068984262,781.182581343409,6.10499889997734,3.1626788574072,5.37635516985448
0,8.38518518421006,995.303646356854,781.061346750095,5.99726631639944,2.870338716336,5.37637082701191
0,8.42999999904024,1001.67409479528,780.937071515686,5.88080357394407,2.42871850009735,5.37638650070181
0,8.47481481388984,1008.11466360082,780.812829111609,5.75961199545011,1.87513822826516,5.37640219087318
0,8.51851851766951,1014.56446771631,780.691693009186,5.63769290360603,1.246917918884,5.37641789747501
0,8.5599999992568,1020.96248727941,780.576736679828,5.51904762117551,0.581377590067983,5.37643362045629
0,8.59814814750239,1027.24757166936,780.471033595024,5.40767747101032,-0.0841627393736646,5.37644935976599
0,8.63185185130658,1033.35844804734,780.37765722612,5.3075837758538,-0.712383050631698,5.37646511535312
0,8.65999999958419,1039.23373438337,780.299681044428,5.22276785838834,-1.26596332559202,5.37648088716665
0,8.68148148122106,1044.81195697234,780.240178521335,5.1572310413566,-1.70758354621004,5.37649667515557
0,8.69518518505127,1050.03157244054,780.202223128375,5.11497464767879,-1.99992369291187,5.37651247926887
0,8.69999999994619,1054.83099424859,780.188888336976,5.10000000016735,-2.10566374674924,5.37652829945554
0,8.7,1059.36273987299,780.188888336827,5.10592948714609,-2.09794844449036,5.37654413596852
0,8.7,1063.80876649044,780.188888336827,5.12307692292412,-2.07538219852667,5.37655998906116
0,8.7,1068.1516328855,780.188888336827,5.15048076899952,-2.03883450635728,5.37657585868308
0,8.7,1072.37389783998,780.188888336827,5.18717948696729,-1.98917486438083,5.37659174478389
0,8.7,1076.45812013749,780.188888336827,5.23221153828392,-1.92727276919134,5.37660764731321
