0,5.1,692.884318983904,790.282976379999,6.7,-6.18267985451428,9.59012300747807
0,5.05053530104459,690.523767879392,790.423620049223,6.72309992268199,-6.18267985451428,9.58985021666881
0,5.00219907430725,688.218771171084,790.561062775722,6.75054012315887,-6.18267985451428,9.58957742714502
0,4.95507812533513,685.973700386167,790.695059967741,6.78203124955421,-6.18267985451428,9.58930463890671
0,4.90925925968487,683.79292294425,790.825367033497,6.81728395003527,-6.18267985451428,9.5890318519539
0,4.86482928291866,681.680802529647,790.951739381193,6.85600887276603,-6.18267985451428,9.58875906628659
0,4.82187500059137,679.641699489529,791.073932419049,6.89791666588949,-6.18267985451428,9.58848628190479
0,4.78048321824917,677.679971258899,791.191701555314,6.94271797753245,-6.18267985451428,9.58821349880851
0,4.74074074143805,675.799972812375,791.304802198236,6.99012345583736,-6.18267985451428,9.58794071699776
0,4.70273437572114,674.006057142687,791.412989756012,7.039843748965,-6.18267985451428,9.58766793647256
0,4.66655092666659,672.302575763998,791.516019636828,7.0915895050745,-6.18267985451428,9.5873951572329
0,4.63227719981539,670.693879240528,791.613647248945,7.14507137229485,-6.18267985451428,9.58712237927879
0,4.60000000070965,669.184317744007,791.705628000622,7.19999999887896,-6.18267985453637,9.58684960261026
0,4.56974826455024,667.734995622872,791.79186472951,7.26635802300699,-6.18465716862068,9.58657682722185
0,4.54131944506363,666.309922496933,791.872918202241,7.35123456590109,-6.19045605954171,9.58630405311008
0,4.51445312558101,664.917808017746,791.949530720549,7.44999999786303,-6.19987694996195,9.5860312802779
0,4.48888888942634,663.567364100809,792.022444586188,7.55802468914278,-6.2127202625248,9.58575850872823
0,4.46436631993518,662.267305093363,792.092402100879,7.67067901017146,-6.22878641988707,9.58548573846404
0,4.44062500044747,661.026347767379,792.160145566331,7.7833333313284,-6.24787584473151,9.58521296948825
0,4.41740451429928,659.853211135618,792.226417284263,7.89135802289812,-6.2697889597424,9.58494020180381
0,4.39444444481891,658.75661609108,792.291959556419,7.99012345523409,-6.29432618756196,9.58466743541367
0,4.37148437534048,657.745284873032,792.357514684522,8.0749999987674,-6.32128795084136,9.58439467032076
0,4.34826388920345,656.827940357033,792.423824970282,8.14135802389466,-6.35047467225847,9.58412190652802
0,4.32452256973758,656.013305168492,792.491632715439,8.18456790081412,-6.38168677448822,9.5838491440384
0,4.30000000027406,655.310100619664,792.561680221725,8.19999999982753,-6.41472468019313,9.58357638285485
0,4.27461805581258,654.703054852748,792.634194901049,8.15081018555976,-6.47549542886323,9.58330362296848
0,4.24861111134549,654.163079056083,792.708511691459,8.01481481619455,-6.58338068521474,9.58303086437045
0,4.22218750020483,653.678169129184,792.784034183866,7.80937500196451,-6.72839281018221,9.5827581070637
0,4.19555555572583,653.23632381254,792.860165969166,7.55185185377055,-6.90054416423648,9.58248535105117
0,4.16892361124683,652.825545200956,792.936310638252,7.25960648328969,-7.08984710744398,9.5822125963358
0,4.1425000001019,652.433839071062,793.011871782026,6.95000000177857,-7.28631400010772,9.58193984292052
0,4.11649305562279,652.049215020546,793.086252991397,6.6403935199764,-7.47995720280208,9.58166709080829
0,4.09111111114937,651.659686418966,793.158857857251,6.34814814923685,-7.66078907574272,9.58139434000205
