Integration Method,Integration Timestep [min],Prediction Horizon [hours],Simulated CL Timesteps,Execution Time [sec],Solvers EXIT message
Collocation,30.0,48.0,96,"[[ 308.55476451  301.62265205  244.25282264  190.01940131  269.97675967
   209.40328169  253.91679978  270.4081459   294.44613814  267.6654315
   263.69252324  264.88623261  296.15216875  267.44681239  183.6569984
   268.42075586  173.80677295  164.81365418 6968.34845662  199.08848214
   136.09209752  141.35160589  153.0510602   153.13578224  140.37595582
   135.22373891  150.98717427  140.37390542  131.99037123  144.98746967
   171.58284783  205.87695956  242.1300745   181.12215328  138.78805375
   152.18804097  225.08863568  267.88092375  269.83809686  254.53553963
   112.98615742  267.68481112  310.47619009  359.5977633   274.10396075
   244.28081417  287.28997684  271.42319965  135.05350232  136.49756312
   311.20697641  198.23004937  263.21527815  234.4915998   329.38957381
   277.8234477   186.12515736  160.81195974  225.40555382  134.94017434
   264.52501178  123.01175928  207.82273984  274.03097987  293.08516049
   247.77924824  130.62542462  320.89253187  137.33214951  181.2246089
   228.8228004   173.29697895  247.82194614  103.64957619  205.06898284
   223.6040864   130.34648991  232.88711429  264.13195395  234.44487453
   219.1416018   156.09553242  186.08007193  140.7170701   152.42727971
   270.91752434  295.89364529  149.80817604  224.61990428  161.25153518
   121.09867215  210.90127015  276.45306444  141.91450405  126.33812594
   173.29638648]]","['Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded']"
