Integration Method,Integration Timestep [min],Prediction Horizon [hours],Simulated CL Timesteps,Execution Time [sec],Solvers EXIT message
Collocation,30.0,48.0,96,"[[171.11096025 176.26655102 190.5644815  132.52704954 105.76196504
  108.40767217 117.01283121 121.26173091 107.7275238  108.81107259
  116.59457326 125.50503039 115.88362026 114.28254771 125.5630362
  121.57709646 117.90209198 134.78261423 118.48706961 115.89752269
  120.82763433  99.94298291  84.37430263 103.65433598  97.97491884
   98.08016777 109.93230271 100.50810504  96.52645993 109.45758963
  121.7715497  116.86875224 113.14532542 115.65886998  82.62046552
  107.40985632 128.74227142 113.29982328 119.77472115  87.24722576
  115.24902773 103.12329364 114.81532717  89.47962666 133.74448204
  134.14930201 136.19236851 125.89172935 133.70512867 127.03620172
  129.31624746 110.63470507 134.62151504 112.6825068  108.09162831
  117.07483602 109.71061611 107.71387219 133.49619985 106.3183949
  106.54566479 113.05683899 125.47009683  66.3915472  112.46195316
   80.92897844 108.91371632 102.67728472 120.03487587  92.85062361
   76.78988743  79.69250727  97.20548439  95.68912458  87.83969188
  122.67889714 170.59249187 189.50124907 128.27120924 116.77638078
  132.40354466 167.14642859 150.03895974 188.78138089 132.02178121
   89.86861134 141.23536253 130.14097238 145.77174592  98.8086915
  133.80228353 124.88446164 112.58382344 105.07410431 128.5515101
  127.95174718]]","['Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded', 'Solve_Succeeded']"
