Dry Weight[g/m^2],CO2 concentration[ppm],Air Temperature[^oC],Relative Humidity[%],Top CO2 concentration[ppm],Top Air Temperature[^oC],Top Relative Humidity[%]
3.5,0.5371205765710799,15.0,62.63102896351287,0.45655249008541793,13.0,88.47657843534513
3.4991660149390635,0.5321014846916717,14.975017492343037,65.86629938131094,0.42783750726922154,11.700706174582033,80.88660002724326
3.498333913206326,0.526929096049008,14.943242097328607,68.38028780750388,0.43298706896676775,11.388013062102608,82.53992032173217
3.497503906729371,0.5222707635459392,14.909249261833821,70.49007229995793,0.43760785049726586,11.153506278921707,83.95966659782353
3.4966760977404445,0.5180747288086063,14.873689846227766,72.26692567532326,0.4417539023414729,10.978606339827211,85.19504000841665
3.4958505547733276,0.5142950656918,14.837056282718702,73.7689936517127,0.4454736978568432,10.84844827638148,86.28834847725184
3.495027321813646,0.5108903049076479,14.799719146765389,75.04432241761147,0.44881092379251825,10.75184817925953,87.2715369237016
3.4942064241277886,0.5078233579855744,14.761940288818314,76.13228558735443,0.45180467268218766,10.677377383954461,88.18433331955679
3.4933878746101175,0.505061272430495,14.72388248484721,77.0652508919166,0.4544899555581911,10.615615798133831,89.06124794514702
3.492571678840737,0.5025755141484755,14.685653561274735,77.86986258052757,0.45689830731457387,10.56433937347324,89.90183006922197
3.4917578369456077,0.5003452643925687,14.64733632874281,78.56789579067633,0.45905856746220564,10.52172137556575,90.7061270429423
3.4909463509199488,0.4984246230350463,14.608785764983699,79.17596783956041,0.4610097682560279,10.48645086518815,91.47642421152351
3.4901372090040637,0.6342106868520262,14.5703373855244,79.71277406619896,0.4663462254302703,10.415183379604011,92.44903347947287
3.4893292421786684,0.7635737075815547,14.573314859755993,79.99982010597738,0.4782588247916003,10.314603580962267,93.59058124534675
3.4886703088236115,0.8872304672851563,14.63297115568987,79.99982283049907,0.4961176586240785,10.24021278691581,94.57761630032641
3.4884435118550594,1.005607858165116,14.694286814930313,79.99982552811905,0.5192407764804406,10.187667741159578,95.43176673359012
3.4949481553077106,1.118494340990718,14.75720592606798,79.99997356111363,0.5470745404332135,10.13651464675121,96.27379804972688
3.5151451655408943,1.2260671758322526,14.935225512457697,79.48896521103903,0.5793090517928887,10.087018161110835,97.10356733876525
3.5572869844204806,1.3285477120882199,15.352944260106545,77.99812794774425,0.6157239212863065,10.074891604545424,97.70717704780672
3.630130650772481,1.426152709627164,16.11653481059205,75.28069671536767,0.6561300853417565,10.11035336252288,98.0342324397961
3.7455244032319728,1.5190184220802934,17.371099585918756,71.11472081597178,0.7005027758029844,10.173179954304764,98.23898768911961
3.90615496430073,1.599993464443379,19.132470202366328,66.02407392603635,0.7483894619039646,10.262801879713363,98.37682772560915
4.104978911937963,1.5450508589531804,21.288549448915145,60.94391726864388,0.7956248346142569,10.382685023400743,98.50370382727306
4.332700139035687,1.4924511275817973,23.714697869220736,56.530153471792275,0.8386180884401282,10.538257398824367,98.68418653602782
4.573023376102663,1.208812207957298,24.559865175724447,53.229778599452416,1.0980473712736811,12.33189744336816,99.999934865168
4.820796299461979,1.1254655792966743,21.906928836184438,61.96361715455353,1.1291266965735707,17.074540798812563,81.49265373426618
5.034762126232524,1.110204023200316,21.441166781620893,65.53633449127182,1.1133433332451992,18.493293090894934,77.27239387090633
5.182365658461793,1.0979754999474456,20.484577711631168,70.6946147055412,1.0991182591302764,19.297549837142473,75.55638126572836
5.285349992674253,1.088575473467044,19.68676866099736,75.11420507927575,1.0888416425034684,19.374042348978104,76.45255974518949
5.363743390284591,1.0814839087189632,19.20489779697864,78.09876969278503,1.081679836582174,18.92725345427726,79.34701122615108
5.4586552432774464,1.0742576680479845,19.02179586355025,79.61314926394644,1.0748812693958032,18.27337423175379,83.12485709202794
5.5701439755208755,1.0665813272331912,19.08395444872046,79.93305278990012,1.068328050239189,17.462506416228074,87.78672159017944
5.667753236978685,1.0597363764777572,19.20742739767165,79.99579199266378,1.0630762876629176,16.52362661552412,93.36142949218261
5.7385732397757545,1.0540573452732558,19.36164396820535,79.99835836379437,1.0583066996439774,15.432416727465863,99.99133648890341
5.782618637580342,1.021583853080692,19.08347371554323,79.99791014253144,0.9676912215855051,14.42150394967982,99.98277836088637
5.803340479214059,0.7735570769827441,15.536009542222281,79.99833903582052,0.7659685970372478,15.13933488151566,81.29055408217405
5.809223406580488,0.7596708017884024,15.514747338649471,79.99665719982909,0.6920509796729857,13.456552704061071,83.51405450222167
5.8077967962926005,0.7392121620389264,15.322015804893903,79.9989254054622,0.7098033848326853,12.464828418833232,91.08730154725728
5.806396496479389,0.7144249868480316,14.98421750672697,79.99907518628018,0.6686854411781502,11.541996573254758,92.47965441445169
5.805023830110792,0.695224666925327,14.758275682787861,79.99841574572609,0.6332798327341493,10.69155724437656,93.23912656234145
5.803671930732612,0.6780634140292952,14.553704764006385,79.99850009772535,0.6151036493622217,10.00288219349234,95.24563860401464
5.802337075795652,0.6635616469399851,14.399640215090797,79.99821837013796,0.5717654221872599,9.278531086757868,93.51103938945946
5.8010164258848445,0.6498711184011569,14.253231329829019,79.99848999137912,0.5688304839126531,8.801398349002584,96.40780722041458
5.799711587959815,0.6355084857825457,14.059197435043783,79.99890350656923,0.5737461774991168,8.468541421529547,99.98244051287848
5.798425874612609,0.6210353313644625,13.833821999376166,79.99892853676347,0.5585937779609914,8.155736761652584,99.98180821094064
5.797159944165847,0.6075024993742408,13.618440146646913,79.9988798163987,0.5466326830257547,7.891683183268245,99.95416858872642
5.795912944624285,0.5947342569204366,13.40583179650729,79.99860185338935,0.5373159389239837,7.6995184635560205,99.96404617252264
5.794680228112073,0.5848647588498186,13.291167972070241,79.9982442894665,0.47663705827082703,7.313802536263193,90.04684881383447
5.793456889367621,0.5756211174053182,13.192350827460535,79.99753696782463,0.4855303597531349,7.112766800834934,93.55623856343264
5.792310538432816,0.48976398699462315,11.53064430951315,74.70137985627379,0.465753312025426,7.654687938840688,89.40477220448815
5.79127972244663,0.45095708889561975,10.127730876912114,75.10669660041536,0.44208618911844116,7.760378850988156,84.56374289331119
5.790295318977875,0.5613584225871202,10.100754947243166,76.83245742945566,0.4245499676664918,6.741458890957862,84.60455781295457
