CO2 Supply,Ventilation,Heating,Air Exchange Flow
3.99692823018908e-05,7.499792638041451,0.00021197708352845872,0.00024002463858323664
4.7261713651005594e-05,0.0005219193483116573,0.00022113385174116814,0.00024015430335811783
5.086959829481038e-05,0.00012695512039634236,0.0002321493637281292,0.0002400959159050033
5.551063159787976e-05,8.185903370578544e-05,0.000245593608589128,0.0002400749482943911
6.168377653972584e-05,6.4204596293626e-05,0.00026239956036369074,0.00024006625331211717
7.026611389090203e-05,5.347277990868849e-05,0.00028403857528028784,0.00024006412872963953
8.295772880415286e-05,4.927096211731944e-05,0.00031296898417967407,0.000240067475882666
0.00010354377308835919,4.976630272179101e-05,0.00035362217187390654,0.00024007801934949517
0.00014250768569878388,5.092021787865251e-05,0.0004148696406680427,0.00024010327956443467
0.00024361617716411914,5.2627589216024105e-05,0.0005174155974168287,0.00024018010038010765
0.0011366784124253162,5.4768610119891046e-05,0.000723408236928369,0.00024165865697845732
1.1996275538436685,6.892534587790014e-05,0.0013433012291275462,0.00024024010931648354
1.1998487301510532,7.254190868597118e-05,1.4025161074868069,0.0002400495428591024
1.199908676555188,5.0062971961766466e-05,3.2769883300282276,0.00024001730591639928
1.1999365090091365,3.525297539613309e-05,3.221864094739943,0.00024000712349482817
1.1999522982470514,2.6493795245042627e-05,0.9819162950576679,0.00024000218835924753
1.199961660562606,2.1029104457517487e-05,0.0002047483067704785,0.000239997361632996
1.1999662781036844,1.7504595977214953e-05,0.00020753562212325142,0.00023999615430989255
1.1999655975257189,1.494030898024732e-05,0.0002080324829408155,0.00023999545800665008
1.1999506990251367,1.3012983671264367e-05,0.0002049608968073534,0.0002399952803680147
1.1331951167000276,1.1527023985530215e-05,0.0001997583780038597,0.0002399958251318965
7.254256535684798e-05,1.0300703420101773e-05,0.00019801420180035054,0.00023999686685992062
1.6700987619172966e-05,9.477553176058287e-06,0.00020323493579177304,0.00024000513097412996
9.051673405609904e-06,8.669800788811099e-06,0.0002134751896684574,0.003778103381041852
6.00337218085703e-06,6.4900596879322935e-06,0.00021895210192921546,0.018386811214110087
4.7079232874723815e-06,1.0127702072892418e-05,0.0002201825300356793,0.018535620335509873
4.1300681319257005e-06,1.5014316802764991e-05,0.00021972540022637506,0.034237422748835344
3.9135453441700555e-06,1.9957791146421262e-05,0.00021974619105759237,0.09924380933465124
3.816542363880103e-06,2.465950096478315e-05,0.00022041831676420428,0.09931708426847467
3.7394712177442722e-06,3.12204819167319e-05,0.00022132758297061845,0.038651938521586056
3.6437063018105604e-06,4.986288025917547e-05,0.0002217718423005043,0.016462917608092084
3.550638205295537e-06,0.00014206456529047124,0.00022231366896672107,0.007278163804829626
3.4819210489486267e-06,0.013407729306211449,0.00022299005389823275,0.002840563788236885
3.443799803112336e-06,0.9002214230285036,0.00022243316184345987,0.003551206326295914
3.467115418259932e-06,4.370133733709918,0.00022283303597455566,0.09949495676536375
3.540278408995762e-06,1.3003956020393332,0.00022471503657960616,0.0014092487429340987
3.5536054646915106e-06,0.023645629460791375,0.00022838958313116948,0.0020055718648452213
3.5865957314901707e-06,1.1003043016041523,0.00022793732292718762,0.002747189125120993
3.633666231707626e-06,1.068588001125295,0.00022617274820131014,0.001545953623258952
3.6760673027256163e-06,0.7739454824499331,0.0002275322485453091,0.001222416794030659
3.7149974296916565e-06,1.5335315427111034,0.0002288515314869533,0.000820266835812713
3.742985469170877e-06,0.48923503560881954,0.00023122679491927273,0.0007144527604211361
3.775445451470811e-06,0.25997321210198865,0.00023315657145686074,0.0009071177244567426
3.826379603397141e-06,0.9042818315686758,0.00023326261752610388,0.0010325194200081931
3.894043531577157e-06,0.8544086098552969,0.00023314872977440516,0.0009751867775383284
3.981030191247316e-06,0.7988816455020449,0.00023333332438734152,0.0009605257495953106
4.062956619913394e-06,3.9172803261608644,0.0002351970653437478,0.0005062092314960848
4.099594965285868e-06,0.002437123892327063,0.00023859768779790682,0.00042337063685284775
4.563763850747011e-06,7.497037632657382,0.00024558798227802776,0.008885529098358779
7.693483533867892e-06,7.499635116963108,0.00026748285421326223,0.012072344463707346
0.9865818592663773,7.499760914280097,0.0003224732302643897,0.00024004226781983374
1.1996781611643206,0.000543533818059662,0.0004343643822132972,0.00024002239247270958
1.1996916063522471,9.242560565319537e-05,0.0007453579946290728,0.00024002708108139786
1.199702819648318,7.197377586116325e-05,0.005629262046887612,0.000240043071940829
1.199712068592428,6.252676247116424e-05,4.996009962519542,0.0002401384620131909
1.1997195165844068,6.976740506740275e-05,5.099667021483023,0.00024013762855470651
1.1997252598968184,6.42856932986333e-05,5.210402205063966,0.00024015626582377808
1.1997293408724712,3.8643348841542433e-05,5.322773059597704,0.00024023148786743044
1.1997317498342333,2.3919057408852973e-05,5.423480825920512,0.0002411886448442415
1.1997432230009863,5.0854241893838355e-06,24.20730218835232,0.007366514297641388
1.19976496531327,3.5673329491081912e-06,15.44570127621502,0.0031625849854688176
1.1997846117836828,3.1186271121915313e-06,15.791693624370202,0.0032837213009058253
1.1998165868933028,2.7370335311584943e-06,17.360552604294735,0.003271974773963018
1.1998587506597733,2.429042648042673e-06,10.48668294255166,0.002898587634788296
1.1998898315591522,2.1215101073018494e-06,0.000603484589084351,0.0027316631835560233
1.1998547940343838,2.1006183751412306e-06,0.0005980518041125928,0.0013879964225761543
0.45902613126984687,2.083340706963307e-06,0.0005205154791652679,0.001344920766378669
0.19984426333475008,2.1397073711196563e-06,0.00040649494156664467,0.00024041820202203365
0.23115511815184608,1.7995408523314267e-06,0.000337552114967837,0.0002401583381665779
0.5842141171133067,1.8602192097124959e-06,0.0002979614269942546,0.002829238830221982
0.42973619495245724,1.9266477979872673e-06,0.0002651875344779465,0.0024071980470081154
4.607633097608044e-05,2.0170174615979253e-06,0.0002423203470345769,0.003351572678239136
1.7267762159869466e-05,2.2549578293790983e-06,0.00022923967627257725,0.003952011261940379
1.0312920144971046e-05,2.6741417283037525e-06,0.00022473626417578347,0.006744619604135708
7.451124292860228e-06,3.3511251648783746e-06,0.00022321209924082463,0.008956530877757234
5.8547466462786375e-06,4.420855549077041e-06,0.00022224576838744233,0.011122543212773206
4.873797355341022e-06,6.212099899107001e-06,0.00022136865372603432,0.013266212674338182
4.2395945383920334e-06,9.51290818702778e-06,0.000220511277329534,0.015398265542747112
3.820584189265575e-06,1.655584958720077e-05,0.00021967116881109328,0.017517046115249228
3.5524569120151554e-06,3.580099014143203e-05,0.00021890147076737606,0.021486630624955014
3.407550235059601e-06,0.000156181543665581,0.000218763438006676,0.010316177672304734
3.3324355075224717e-06,0.4271219609504854,0.0002181615339160421,0.003188123740796153
3.3079254248488795e-06,7.493164185953602,0.00021745361560517333,0.09989194775261616
3.3054767047396293e-06,7.495864643736527,0.0002180784946002836,0.09974279264952642
3.3047493468812573e-06,7.4933108045293,0.00021883706848619175,0.09964529485948699
3.3046979938569035e-06,7.4912838619114765,0.00021978137213058985,0.09954217371376352
3.3047048004730056e-06,7.495389675073825,0.00022152971072194772,0.019059460866551574
3.3047223056795976e-06,7.495777260725899,0.00022465031830498855,0.00024125295657020533
3.304717814245304e-06,0.0013804979101824163,0.00022809584757333524,0.0002403037248964126
3.3047128743732372e-06,0.00041291563137105,0.000232477171940187,0.00024031272853793588
3.3047079341684766e-06,0.0002766336101240201,0.00023826350260135532,0.0002404704677094947
3.3047029919597373e-06,0.00030119096879442116,0.00024635832201080096,0.00032497279411545767
3.3046980385686613e-06,0.0003736011801155335,0.0002490540849712006,0.000661049443776223
3.3046930670671352e-06,0.0005067724640549696,0.0002518699971034616,0.0008341509395128032
