CO2 Supply,Ventilation,Heating,Air Exchange Flow
9.639428213102759e-05,7.1440786239948295,0.00016782360290192074,0.24002277379868067
0.00027306707219851214,4.8547878515622236e-05,0.00017732727185419624,5.243916866990742
6.665067920953832e-05,4.0053547688679386e-05,0.0001874569190240832,4.676127782709863
1.199849035320357,2.4944331754924974e-05,0.00019922229567301104,18.497261869562134
1.1988922024568467,1.1882075846727547e-05,0.00021058152183172474,34.46799506051875
1.199110710877909,7.879461710826043e-06,0.00022242965515426375,36.33825277568427
1.1992715513765069,5.932496241002393e-06,0.0002375666111842409,38.96934185866411
1.1993838950210869,4.8103011866123e-06,0.0002555227201491216,37.29692305361465
1.199466152802542,4.039834487606478e-06,0.000279118390577654,36.48652340304273
1.1995290530163865,3.478513165135767e-06,0.00031107625056144976,36.02126879785379
1.1995787212645896,3.0514958369570406e-06,0.0003564070155039609,35.72021654768419
1.1996189303081917,2.7760878123734367e-06,0.00042521929762782615,35.65035089593222
1.1996521610758735,2.548945536027338e-06,0.0005410295852026719,35.586057323207264
1.1996800904520268,2.3021958592165737e-06,0.0007744106181933317,35.3827268060343
1.1997038680661054,2.097035533022302e-06,0.0014802378725645219,35.22417385227002
1.199722191631451,1.9366035829920038e-06,2.938471214488583,34.77642758399767
1.199721084864127,1.8037755238488808e-06,41.583341492183834,29.63085333360591
1.1996436457749324,1.6925932862522455e-06,28.867156266543606,22.364623480666733
1.1729985917232668,1.60798851779541e-06,2.9851016385921874,23.942811640732483
0.00014448101380649492,1.523646773630163e-06,0.00015069041816254564,29.421638319096502
4.876827370953868e-05,1.6379678350959747e-06,0.0002368892235160966,34.07155981348433
2.4314685168882813e-05,1.8177891892107893e-06,0.0003550155461292524,36.82619458283953
1.4816415166871834e-05,2.0880302909929993e-06,0.00035441352022190525,38.767704566174956
1.0229430885028822e-05,2.514333162257754e-06,0.00028185019194659175,40.307405235752995
7.677713534545239e-06,3.2001779014143046e-06,0.00023263489533323318,42.94219473779323
6.296551912823337e-06,4.068574731001431e-06,0.00020208179195945234,45.23271537116268
5.687390615474306e-06,4.88274222338716e-06,0.0001922065617671231,52.01560648248069
5.452592746596959e-06,5.769862670776956e-06,0.00019324515591404332,99.9036514681058
5.346782793396627e-06,6.77746462376512e-06,0.0001993591402421271,99.95203049943267
5.258110336886253e-06,7.603418913824385e-06,0.00020868998808074482,99.95583641942844
5.137353654927547e-06,8.84465491250673e-06,0.000220544031998866,99.96005696554712
5.018703128971037e-06,1.3674180564168369e-05,0.00023658673250835893,99.9612773813914
4.943890898926257e-06,3.0485542799301875e-05,0.00026057463283641225,99.92721351839077
4.910193488161492e-06,4.822166598696532e-05,0.00028733014166405617,44.194082757571884
4.898672576856899e-06,9.304496054799813e-05,0.00033407410848741107,39.5998062766544
5.078230446641106e-06,1.1398473953820103,0.00040438458201494257,34.56883781650214
5.478087863603177e-06,1.1942045448140939,0.0004576508878857514,34.52709674614879
5.998789113480495e-06,1.08896288587355,0.0004418681885600782,34.543191758349934
6.642914185625595e-06,0.9790193228142813,0.0004183968249143364,34.56959342696981
7.491012679005016e-06,0.960612486696815,0.000468046247780114,34.56865987101764
8.707843975120825e-06,0.9495092540662909,0.0005557158058735131,34.56355589705758
1.0588896759541446e-05,0.9340543747276967,0.0007509318135246797,34.56194656249033
1.3848417597203465e-05,0.918649338664876,0.0012777821234072168,34.560396574261176
2.04653543871001e-05,0.8513606807895056,0.0015220198813820152,34.572508831271556
3.949123826739769e-05,0.7754115606313607,0.00179710918774343,34.544962123278445
0.00013308414139696564,0.4075180148300084,6.301648663298896,34.62388479398793
0.0006460722669953677,7.955621041053568e-05,13.550394149087856,34.76768030035385
0.0008055584244484022,2.6339018489925953e-05,15.883315352475414,34.767515053878775
0.001006613392430194,1.6245096167190437e-05,18.50132056085407,34.767614628642846
0.001341377037056255,1.4196355339601743e-05,18.700052980817006,34.767628386943734
0.0020103261092999005,1.2635986436537441e-05,18.62744899875384,34.767677128821994
0.004012534399267255,1.0606844554016844e-05,17.490133608785886,34.76773599219315
0.5941049853523006,8.557271290847974e-06,16.347937838552483,34.767730779259246
1.1959889300139508,6.588888388293201e-06,16.673629666701192,34.76768919873204
1.1979919638156267,5.104371867877497e-06,17.655501681838107,34.76758939043276
1.1986611119411184,4.21572023721098e-06,19.815621042341984,34.767478180293054
1.1989959734351938,3.565173112352892e-06,21.986367316864847,34.76741602501593
1.1991969861271492,3.0435244258941345e-06,22.993529669925152,34.76739295336791
1.1993310370171752,2.6400257768024943e-06,23.34994674284073,34.76744387597085
1.1994268106823387,2.314585777764893e-06,22.134255356438196,34.767542424563686
1.1994986559871774,2.065712087296313e-06,20.51240153496705,34.767479563613556
1.1995544019399071,1.8871442832315512e-06,20.73303963844827,34.872439584661834
1.1995971966387433,1.749694808663967e-06,24.597303439388195,34.355313650743184
1.1996269604844878,1.6632575074353986e-06,20.8941366603606,6.86357717467034
0.5905456447724231,1.5035847529829386e-06,0.001258436339922963,0.24014993807088778
0.744547800768337,1.5480176405844075e-06,0.001320097245931819,7.78902548002614
0.12752279848281445,1.5055844484245994e-06,0.0014101207918574374,7.585521966012896
0.15453896544497445,1.5435874750886487e-06,0.0010205862382926595,6.420527527451365
