Dry Weight[g/m^2],CO2 concentration[ppm],Air Temperature[^oC],Relative Humidity[%],Top CO2 concentration[ppm],Top Air Temperature[^oC],Top Relative Humidity[%]
3.5,0.5371205765710799,15.0,62.63102896351287,0.45655249008541793,13.0,88.47657843534513
3.4991506970264457,0.5352990770311419,15.498142709048105,64.55691295269595,0.4624256992432238,12.439178079100408,90.27439791193153
3.498278006773576,0.5319073267786115,15.792275773463752,66.80726850468758,0.4692753709153373,12.026595241954976,91.53589387570206
3.4973895547058342,0.528714693468632,16.022442595234285,68.66919890249393,0.4755794292635795,11.72353642894124,92.61886095166403
3.4964884205070295,0.525766311167389,16.208965068308387,70.16582856989241,0.4813744387989018,11.507472706937143,93.61027655323538
3.495576977283103,0.5230782165792504,16.35846175506841,71.35900369407985,0.48667423774014756,11.360940749845687,94.5705884517079
3.494657324253886,0.5207026779066437,16.475554942905184,72.3055737913464,0.49144531250399326,11.27053275299444,95.53520756396824
3.493731344325528,0.518711854829805,16.564171896033056,73.06209950722463,0.49563811712709843,11.22217377346672,96.52847042466638
3.4928007006138277,0.5171728910894853,16.62837049452022,73.68478751346511,0.49920999335928784,11.202770328981925,97.55341060764509
3.491866772657752,0.5161125406227229,16.673606870391776,74.22125624525657,0.5021555345452096,11.205345519369757,98.57033996785108
3.4909304879704264,0.5154980125419085,16.7090590431914,74.69219676431985,0.5045415500997646,11.223227815957673,99.54592699121723
3.4899919910561517,0.5152740800208215,16.749424299364716,75.08017889996538,0.5064757864821539,11.250712251282954,100.46010171958201
3.4890508050709816,0.5153701608271608,16.79900609645566,75.40583457468367,0.5080592038896141,11.23971950208987,101.56882001929381
3.4881073265533296,0.5156523294510116,16.82760217475886,75.81931589191443,0.5093153082227638,11.191517539792315,102.84941067688733
3.487314390959779,0.5159518410153949,16.807047860705612,76.42455185858823,0.5102751055007425,11.160848571706465,103.96652350385152
3.4869595066183607,0.5161292901218713,16.732254917244724,77.20787122662851,0.5110182633289679,11.148372591645575,104.93197510277534
3.4932441488563866,0.5155867264648089,16.670318702802323,77.85348240305538,0.511631621905181,11.142121558639298,105.83085013636719
3.512453203095998,0.51397234925521,16.70691970842167,78.01663974764038,0.5120296326621483,11.145662482767085,106.62349422796957
3.5507484496981414,0.5111160937113572,16.957212951788982,77.28583481961026,0.5120746945442367,11.184703703846298,107.11105362057272
3.6126743258715295,0.5069405404641139,17.54109235567675,75.3004968128337,0.5117374061851667,11.262460416419989,107.30474639514046
3.702487451269135,0.5013422600164154,18.595082869349906,71.76768568170911,0.511076962980411,11.370676707605584,107.37809526548456
3.8169567744095954,0.4948657832298029,20.10919671426051,67.16703856106454,0.5098684440228778,11.533455825780635,107.35884271177902
3.949427179321561,0.4881935757703111,21.940262667386698,62.40365856522102,0.5076991261367264,11.779269342440335,107.30364745951863
4.094111920447904,0.481754369853551,23.936720156625228,58.119791394401766,0.5043154200321432,12.130687147496586,107.3219378379117
4.245192945398485,0.47574250717151817,25.956474531568865,54.68472226422828,0.49981633807327025,12.620642556545496,107.37528891371093
4.398213549286533,0.47017045524453865,27.9247972956899,52.13684971531822,0.49456150409533745,13.195509397962287,107.8821457816876
4.5321793067604075,0.4657435087836804,29.254344863712106,51.81300510174307,0.4887260527655573,13.678361268084915,109.67112052371681
4.632106670902946,0.4634669468054655,29.795266130359817,53.602727705518106,0.48296073651020915,14.00032472790725,112.83221593630832
4.706442929917217,0.46294046996209265,29.920628560119532,56.144439003456284,0.4779381797136474,14.21690797929837,116.95441430097505
4.765214408497541,0.4633432540674725,29.83838193679393,58.809023443959966,0.4738715226438406,14.358637718322132,121.72660658911556
4.834658420502112,0.46243741200416005,29.86824586036718,60.712266417754016,0.47078353662136957,14.369464544386144,127.49007936145564
4.914094276465245,0.4612832335157446,30.007825549304197,62.082734573787825,0.46831530750937944,14.24991716187427,134.08440929467625
4.985032589593632,0.4629351383319771,30.018530702308173,63.792804330301344,0.46648777633745303,14.083192588234478,140.82944289930634
5.03867008773832,0.470766879261689,29.837790958679285,66.00576337787572,0.46630081816067603,13.868094415675191,147.70990065520505
5.073276380689418,0.492450050206806,29.501553675185125,68.55455202199437,0.4699867861804428,13.58876802338912,154.82078146853053
5.089373634108581,0.5322018166847061,29.041779409385793,71.30678128019805,0.4805543176319059,13.263004518773204,162.03036845208396
5.0927188563750825,0.5598861204259072,28.50334858465044,74.09540555962131,0.49667024224959133,12.922789658132583,169.0627836240735
5.089683975801528,0.5737957856495396,27.928751955338374,76.79248621991728,0.5138305167713921,12.597039766751893,175.57024191321554
5.086768132211116,0.5816821433831081,27.36599643979853,79.26409046623543,0.5294007734588893,12.306138160166375,181.2455861694103
5.083964198841968,0.5871682534153557,26.816095111505565,81.55127484410765,0.5427123177277217,12.04526506817331,186.07645098977815
5.0812654210390455,0.5916064909637341,26.278873894198377,83.67791466494492,0.5538905091663973,11.79789515077379,190.22800928550075
5.078665663395018,0.5955071766149245,25.75299534537316,85.66235860960376,0.5632909393766812,11.567350051032125,193.68148430985923
5.0761593933702125,0.5990534076397699,25.237077125612977,87.51940183900516,0.5712788818280427,11.366950629389255,196.29804493153065
5.073741651194594,0.6023157873504884,24.729936056003364,89.2617694123865,0.5781593396853912,11.196644607834076,198.09960857984098
5.071407975153391,0.6053201348918278,24.2299971536684,90.90445648648965,0.5841879570055024,11.05246694922165,199.1662854515063
5.069154423365276,0.6080798331927749,23.735340101383738,92.46439973430907,0.5895441236308459,10.939402570535378,199.45820100323954
